X,Y,U,V,Stream,Density,Cp,Solid,P,T
0,0,0,0,-0.0569866,0,0,0,0,0
0,0,0,0,-0.0544885,0,0,0,0,0
0,0,0,0,-0.0532937,0,0,0,0,0
0,0,0,0,-0.0526192,0,0,0,0,0
0,0,0,0,-0.052183,0,0,0,0,0
0,0,0,0,-0.0518695,0,0,0,0,0
0,0,0,0,-0.0516247,0,0,0,0,0
0,0,0,0,-0.0514208,0,0,0,0,0
0,0,0,0,-0.051242,0,0,0,0,0
0,0,0,0,-0.0510788,0,0,0,0,0
0,0,0,0,-0.050925,0,0,0,0,0
0,0,0,0,-0.0507764,0,0,0,0,0
0,0,0,0,-0.0506301,0,0,0,0,0
0,0,0,0,-0.0504838,0,0,0,0,0
0,0,0,0,-0.050336,0,0,0,0,0
0,0,0,0,-0.0501853,0,0,0,0,0
0,0,0,0,-0.0500308,0,0,0,0,0
0,0,0,0,-0.0498716,0,0,0,0,0
0,0,0,0,-0.049707,0,0,0,0,0
0,0,0,0,-0.0495363,0,0,0,0,0
0,0,0,0,-0.0493591,0,0,0,0,0
0,0,0,0,-0.049175,0,0,0,0,0
0,0,0,0,-0.0489833,0,0,0,0,0
0,0,0,0,-0.0487839,0,0,0,0,0
0,0,0,0,-0.0485763,0,0,0,0,0
0,0,0,0,-0.0483602,0,0,0,0,0
0,0,0,0,-0.0481352,0,0,0,0,0
0,0,0,0,-0.0479011,0,0,0,0,0
0,0,0,0,-0.0476576,0,0,0,0,0
0,0,0,0,-0.0474045,0,0,0,0,0
0,0,0,0,-0.0471413,0,0,0,0,0
0,0,0,0,-0.046868,0,0,0,0,0
0,0,0,0,-0.0465842,0,0,0,0,0
0,0,0,0,-0.0462897,0,0,0,0,0
0,0,0,0,-0.0459843,0,0,0,0,0
0,0,0,0,-0.0456677,0,0,0,0,0
0,0,0,0,-0.0453397,0,0,0,0,0
0,0,0,0,-0.0450002,0,0,0,0,0
0,0,0,0,-0.0446488,0,0,0,0,0
0,0,0,0,-0.0442855,0,0,0,0,0
0,0,0,0,-0.0439099,0,0,0,0,0
0,0,0,0,-0.043522,0,0,0,0,0
0,0,0,0,-0.0431215,0,0,0,0,0
0,0,0,0,-0.0427083,0,0,0,0,0
0,0,0,0,-0.0422821,0,0,0,0,0
0,0,0,0,-0.0418429,0,0,0,0,0
0,0,0,0,-0.0413905,0,0,0,0,0
0,0,0,0,-0.0409248,0,0,0,0,0
0,0,0,0,-0.0404455,0,0,0,0,0
0,0,0,0,-0.0399527,0,0,0,0,0
0,0,0,0,-0.0394461,0,0,0,0,0
0,0,0,0,-0.0389257,0,0,0,0,0
0,0,0,0,-0.0383914,0,0,0,0,0
0,0,0,0,-0.0378431,0,0,0,0,0
0,0,0,0,-0.0372808,0,0,0,0,0
0,0,0,0,-0.0367044,0,0,0,0,0
0,0,0,0,-0.0361139,0,0,0,0,0
0,0,0,0,-0.0355091,0,0,0,0,0
0,0,0,0,-0.0348903,0,0,0,0,0
0,0,0,0,-0.0342572,0,0,0,0,0
0,0,0,0,-0.03361,0,0,0,0,0
0,0,0,0,-0.0329487,0,0,0,0,0
0,0,0,0,-0.0322733,0,0,0,0,0
0,0,0,0,-0.031584,0,0,0,0,0
0,0,0,0,-0.0308807,0,0,0,0,0
0,0,0,0,-0.0301637,0,0,0,0,0
0,0,0,0,-0.0294329,0,0,0,0,0
0,0,0,0,-0.0286886,0,0,0,0,0
0,0,0,0,-0.027931,0,0,0,0,0
0,0,0,0,-0.0271601,0,0,0,0,0
0,0,0,0,-0.0263762,0,0,0,0,0
0,0,0,0,-0.0255795,0,0,0,0,0
0,0,0,0,-0.0247702,0,0,0,0,0
0,0,0,0,-0.0239486,0,0,0,0,0
0,0,0,0,-0.0231149,0,0,0,0,0
0,0,0,0,-0.0222695,0,0,0,0,0
0,0,0,0,-0.0214126,0,0,0,0,0
0,0,0,0,-0.0205446,0,0,0,0,0
0,0,0,0,-0.0196659,0,0,0,0,0
0,0,0,0,-0.0187766,0,0,0,0,0
0,0,0,0,-0.0178774,0,0,0,0,0
0,0,0,0,-0.0169685,0,0,0,0,0
0,0,0,0,-0.0160504,0,0,0,0,0
0,0,0,0,-0.0151235,0,0,0,0,0
0,0,0,0,-0.0141882,0,0,0,0,0
0,0,0,0,-0.013245,0,0,0,0,0
0,0,0,0,-0.0122945,0,0,0,0,0
0,0,0,0,-0.011337,0,0,0,0,0
0,0,0,0,-0.0103731,0,0,0,0,0
0,0,0,0,-0.00940326,0,0,0,0,0
0,0,0,0,-0.00842807,0,0,0,0,0
0,0,0,0,-0.00744804,0,0,0,0,0
0,0,0,0,-0.00646373,0,0,0,0,0
0,0,0,0,-0.00547568,0,0,0,0,0
0,0,0,0,-0.00448445,0,0,0,0,0
0,0,0,0,-0.00349062,0,0,0,0,0
0,0,0,0,-0.00249475,0,0,0,0,0
0,0,0,0,-0.00149743,0,0,0,0,0
0,0,0,0,-0.00049924,0,0,0,0,0
0,0,0,0,0.000499243,0,0,0,0,0
0,0,0,0,0.00149744,0,0,0,0,0
0,0,0,0,0.00249475,0,0,0,0,0
0,0,0,0,0.00349062,0,0,0,0,0
0,0,0,0,0.00448445,0,0,0,0,0
0,0,0,0,0.00547568,0,0,0,0,0
0,0,0,0,0.00646373,0,0,0,0,0
0,0,0,0,0.00744805,0,0,0,0,0
0,0,0,0,0.00842807,0,0,0,0,0
0,0,0,0,0.00940326,0,0,0,0,0
0,0,0,0,0.0103731,0,0,0,0,0
0,0,0,0,0.011337,0,0,0,0,0
0,0,0,0,0.0122945,0,0,0,0,0
0,0,0,0,0.013245,0,0,0,0,0
0,0,0,0,0.0141882,0,0,0,0,0
0,0,0,0,0.0151235,0,0,0,0,0
0,0,0,0,0.0160504,0,0,0,0,0
0,0,0,0,0.0169685,0,0,0,0,0
0,0,0,0,0.0178774,0,0,0,0,0
0,0,0,0,0.0187767,0,0,0,0,0
